team_name,team_slug,player_name,player_url,player_image_thumb,jersey_number,position,roster_category,player_category,player_image,full_name,team_logo,club_slug,jersey_number_profile,profile_name,profile_height,profile_weight,profile_date_of_birth,profile_birthplace,profile_position,profile_footedness,profile_roster_category,profile_player_category,profile_pronunciation,profile_national_team,profile_player_status
Austin Fc,austin-fc,I. Sánchez,https://www.mlssoccer.com/players/ilie-sanchez,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/a4yfiuyeod169zeqemfd",Midfielder,Supplemental Slots 21-24,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/a4yfiuyeod169zeqemfd.png,Ilie Sánchez,https://images.mlssoccer.com/image/upload/t_q-best/v1747499975/assets/logos/mls-clubs/Club_Logo-Austin_pa9xtu.png,austin-fc,6,Ilie  Sánchez,6',174 lbs,11.21.1990 (35),"Barcelona,
             Spain",Midfielder,Right,Supplemental Slots 21-24,,ILL-ee-ay,,
Austin Fc,austin-fc,R. Taylor,https://www.mlssoccer.com/players/robert-taylor,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/vmeh5kfm3hbusogewvge",Forward,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/vmeh5kfm3hbusogewvge.png,Robert Taylor,https://images.mlssoccer.com/image/upload/t_q-best/v1747499975/assets/logos/mls-clubs/Club_Logo-Austin_pa9xtu.png,austin-fc,16,Robert  Taylor,6',172 lbs,10.21.1994 (31),"Kuopio,
             Finland",Forward,Right,Senior,,raw-buhrt tya-lor,,
Austin Fc,austin-fc,R. Thomas,https://www.mlssoccer.com/players/riley-thomas,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/n51ao2aoczp45sc2pfqo",Defender,Supplemental Slots 25-28,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/n51ao2aoczp45sc2pfqo.png,Riley Dean Thomas,https://images.mlssoccer.com/image/upload/t_q-best/v1747499975/assets/logos/mls-clubs/Club_Logo-Austin_pa9xtu.png,austin-fc,2,Riley  Thomas,,,3.15.2002 (23),"unknown,
             USA",Defender,,Supplemental Slots 25-28,,,,
Austin Fc,austin-fc,E. Torres,https://www.mlssoccer.com/players/ervin-torres,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/hkyluxtwut1swdxzaemu",Midfielder,Supplemental Slots 25-28,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/hkyluxtwut1swdxzaemu.png,Ervin Torres,https://images.mlssoccer.com/image/upload/t_q-best/v1747499975/assets/logos/mls-clubs/Club_Logo-Austin_pa9xtu.png,austin-fc,38,Ervin  Torres,,,11.14.2007 (18),"unknown,
             USA",Midfielder,,Supplemental Slots 25-28,Homegrown,,,
Austin Fc,austin-fc,F. Torres,https://www.mlssoccer.com/players/facundo-torres,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ecqnn56dbbchuodl6c6s",Forward,Senior,Designated Player,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ecqnn56dbbchuodl6c6s.png,Facundo Torres,https://images.mlssoccer.com/image/upload/t_q-best/v1747499975/assets/logos/mls-clubs/Club_Logo-Austin_pa9xtu.png,austin-fc,11,Facundo  Torres,"5' 10""",157 lbs,4.13.2000 (25),"Las Piedras,
             Uruguay",Forward,Left,Senior,Designated Player,fah-KOON-doh TOH-res,,
Austin Fc,austin-fc,M. Uzuni,https://www.mlssoccer.com/players/myrto-uzuni,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/cqjdybbbgckqspuyxwc4",Forward,Senior,"Designated Player, International",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/cqjdybbbgckqspuyxwc4.png,Myrto Uzuni,https://images.mlssoccer.com/image/upload/t_q-best/v1747499975/assets/logos/mls-clubs/Club_Logo-Austin_pa9xtu.png,austin-fc,10,Myrto  Uzuni,"5' 10""",159 lbs,5.31.1995 (30),"Berat,
             Albania",Forward,Right,Senior,"Designated Player, International",,,
Austin Fc,austin-fc,B. Vázquez,https://www.mlssoccer.com/players/brandon-vazquez,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/fgi04b5diny2wgzmyqmk",Forward,Senior,Designated Player,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/fgi04b5diny2wgzmyqmk.png,Brandon Vázquez,https://images.mlssoccer.com/image/upload/t_q-best/v1747499975/assets/logos/mls-clubs/Club_Logo-Austin_pa9xtu.png,austin-fc,9,Brandon  Vázquez,"6' 2""",196 lbs,10.14.1998 (27),"San Diego, CA,
             USA",Forward,Right,Senior,Designated Player,,,
Austin Fc,austin-fc,O. Wolff,https://www.mlssoccer.com/players/owen-wolff,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/c4dqbfodop3d8wyttjac",Midfielder,Senior,"Homegrown, U22 Initiative",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/c4dqbfodop3d8wyttjac.png,Owen Wolff,https://images.mlssoccer.com/image/upload/t_q-best/v1747499975/assets/logos/mls-clubs/Club_Logo-Austin_pa9xtu.png,austin-fc,33,Owen  Wolff,"5' 9""",146 lbs,12.30.2004 (21),"Snellville, GA,
             USA",Midfielder,,Senior,"Homegrown, U22 Initiative",Wolf,,
Charlotte Fc,charlotte-fc,L. Abada,https://www.mlssoccer.com/players/liel-abada,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/bn3xpxxviibibdhx1quc",Forward,Senior,"Designated Player, International",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/bn3xpxxviibibdhx1quc.png,Liel Abada,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,11,Liel  Abada,"5' 6""",150 lbs,10.3.2001 (24),"Petah Tikva,
             Israel",Forward,,Senior,"Designated Player, International",,,
Charlotte Fc,charlotte-fc,M. Agyemang,https://www.mlssoccer.com/players/morrison-agyemang,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ywi3lxkfmpsjnfrsgil4",Defender,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ywi3lxkfmpsjnfrsgil4.png,Morrison,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,44,Morrison  Agyemang,"6' 4""",,12.21.2004 (21),"Accra,
             Ghana",Defender,,Senior,International,,,
Charlotte Fc,charlotte-fc,N. Berchimas,https://www.mlssoccer.com/players/nimfasha-berchimas,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/kqiucvpdctseecevorep",Forward,Supplemental Slots 21-24,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/kqiucvpdctseecevorep.png,Nimfasha Berchimas,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,27,Nimfasha  Berchimas,"5' 8""",,2.22.2008 (18),"unknown,
             USA",Forward,,Supplemental Slots 21-24,Homegrown,neem-faw-shuh bare-chee-mahs,,
Charlotte Fc,charlotte-fc,P. Biel,https://www.mlssoccer.com/players/pep-biel,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/xi6bn3dbrptpry4afxk1",Midfielder,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/xi6bn3dbrptpry4afxk1.png,Pep Biel,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,16,Pep  Biel,"5' 8""",137 lbs,9.5.1996 (29),"Sant Joan,
             Spain",Midfielder,,Senior,International,,,
Charlotte Fc,charlotte-fc,B. Bronico,https://www.mlssoccer.com/players/brandt-bronico,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/wbqglf6ytzltw0k8jm9g",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/wbqglf6ytzltw0k8jm9g.png,Brandt Bronico,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,13,Brandt  Bronico,"5' 9""",154 lbs,6.20.1995 (30),"Westminster, MD,
             USA",Midfielder,,Senior,,brant brawn-ih-koh,,
Charlotte Fc,charlotte-fc,N. Byrne,https://www.mlssoccer.com/players/nathan-byrne,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ircv09tx8g96paytxpxa",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ircv09tx8g96paytxpxa.png,Nathan Byrne,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,14,Nathan  Byrne,"5' 11""",185 lbs,6.5.1992 (33),"St Albans,
             England",Defender,,Senior,,,,
Charlotte Fc,charlotte-fc,W. Cleary,https://www.mlssoccer.com/players/will-cleary,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/tyfryjx2yzawbf65m5ti",Defender,Supplemental Slots 25-28,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/tyfryjx2yzawbf65m5ti.png,Will Cleary,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,35,Will  Cleary,,,2.17.2003 (23),"Windsor, CT,
             USA",Defender,,Supplemental Slots 25-28,,,,
Charlotte Fc,charlotte-fc,D. Diani,https://www.mlssoccer.com/players/djibril-diani,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/xl6wt4qqyto8qcfrvq7s",Midfielder,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/xl6wt4qqyto8qcfrvq7s.png,Djibril Diani,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,28,Djibril  Diani,"6' 5""",,2.11.1998 (28),"Créteil,
             France",Midfielder,,Senior,International,,,
Charlotte Fc,charlotte-fc,A. Goodwin,https://www.mlssoccer.com/players/archie-goodwin,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/igzgtcygm524d7ksglee",Forward,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/igzgtcygm524d7ksglee.png,Archie Goodwin,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,7,Archie  Goodwin,"6' 0""",,11.7.2004 (21),"Newcastle,
             Australia",Forward,,Senior,International,,,
Charlotte Fc,charlotte-fc,A. Johnson,https://www.mlssoccer.com/players/andrew-johnson,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ifmt3rmxllmohbs9r64i",Defender,Supplemental Slots 25-28,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ifmt3rmxllmohbs9r64i.png,Andrew Johnson,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,34,Andrew  Johnson,"6' 2""",170 lbs,2.3.2004 (22),"Philadelphia, PA,
             USA",Defender,,Supplemental Slots 25-28,,,,
Charlotte Fc,charlotte-fc,K. Kahlina,https://www.mlssoccer.com/players/kristijan-kahlina,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/pn9uxeoeqthttngbsp3u",Goalkeeper,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/pn9uxeoeqthttngbsp3u.png,Kristijan Kahlina,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,1,Kristijan  Kahlina,"6' 2""",,7.24.1992 (33),"Zagreb,
             Croatia",Goalkeeper,,Senior,,chris-tee-yawn kah-LEE-nah,,
Charlotte Fc,charlotte-fc,H. Kessler,https://www.mlssoccer.com/players/henry-kessler,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/mqio2qxc7qj7prwehqqp",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/mqio2qxc7qj7prwehqqp.png,Henry Kessler,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,22,Henry  Kessler,"6' 4""",185 lbs,6.25.1998 (27),"New York City, NY,
             USA",Defender,,Senior,,KESS-lurr,,
Charlotte Fc,charlotte-fc,T. Miller,https://www.mlssoccer.com/players/tyler-miller,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/oj0vnsb45ghwbv3qkx3p",Goalkeeper,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/oj0vnsb45ghwbv3qkx3p.png,Tyler Miller,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,21,Tyler  Miller,"6' 4""",194 lbs,3.12.1993 (33),"Woodbury, NJ,
             USA",Goalkeeper,,Senior,,,,
Charlotte Fc,charlotte-fc,J. Neeley,https://www.mlssoccer.com/players/jack-neeley,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/dpvprymyl1t9dkcjgnsn",Defender,Supplemental Slots 29-30,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/dpvprymyl1t9dkcjgnsn.png,Jack Neeley,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,39,Jack  Neeley,"6' 1""",170 lbs,3.11.2005 (21),"Loxahatchee, FL,
             USA",Defender,,Supplemental Slots 29-30,Homegrown,,,
Charlotte Fc,charlotte-fc,C. Odunze,https://www.mlssoccer.com/players/chituru-odunze,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/gbsjlmae6wyrxrg0q3kg",Goalkeeper,Supplemental Slots 21-24,,Loaned Out,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/gbsjlmae6wyrxrg0q3kg.png,Chituru Odunze,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,26,Chituru  Odunze,"6' 7""",,10.14.2002 (23),"Raleigh, NC,
             USA",Goalkeeper,,Supplemental Slots 21-24,,,,Loaned Out
Charlotte Fc,charlotte-fc,A. Privett,https://www.mlssoccer.com/players/andrew-privett,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/vy92x16ieeurcokpfevb",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/vy92x16ieeurcokpfevb.png,Andrew Privett,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,4,Andrew  Privett,"6' 1""",174 lbs,8.2.2000 (25),"Fallston, MD,
             USA",Defender,,Senior,,andrew prih-vet,,
Charlotte Fc,charlotte-fc,T. Ream,https://www.mlssoccer.com/players/tim-ream,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/rsxopcenv7dpkje0rwko",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/rsxopcenv7dpkje0rwko.png,Tim Ream,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,3,Tim  Ream,"6' 1""",176 lbs,10.5.1987 (38),"St. Louis, MO,
             USA",Defender,Left,Senior,,,,
Charlotte Fc,charlotte-fc,D. Schnegg,https://www.mlssoccer.com/players/david-schnegg,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/kyawyug85pjuqzgr3h2a",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/kyawyug85pjuqzgr3h2a.png,David Schnegg,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,23,David  Schnegg,"6' 0""",165 lbs,9.29.1998 (27),"Mils bei Imst,
             Austria",Defender,Left,Senior,,,,
Charlotte Fc,charlotte-fc,T. Smalls,https://www.mlssoccer.com/players/tyger-smalls,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/kivwl9ctqekdujbfpmc0",Forward,Supplemental Slots 21-24,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/kivwl9ctqekdujbfpmc0.png,Tyger Smalls,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,25,Tyger  Smalls,"6' 1""",,9.18.2002 (23),"London,
             England",Forward,,Supplemental Slots 21-24,,,,
Charlotte Fc,charlotte-fc,M. Thomas,https://www.mlssoccer.com/players/mikah-thomas,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/jfywx0iffruozsduj9uc",Defender,Supplemental Slots 25-28,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/jfywx0iffruozsduj9uc.png,Mikah Thomas,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,24,Mikah  Thomas,"6' 2""",181 lbs,2.21.2005 (21),"Ponte Vedra, FL,
             USA",Defender,,Supplemental Slots 25-28,,,,
Charlotte Fc,charlotte-fc,H. Toffolo,https://www.mlssoccer.com/players/harry-toffolo,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/rfp0odi22plqxibs7njl",Defender,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/rfp0odi22plqxibs7njl.png,Harry Toffolo,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,15,Harry  Toffolo,"6' 0""",157 lbs,8.19.1995 (30),"Welwyn Garden City,
             England",Defender,Left,Senior,International,,,
Charlotte Fc,charlotte-fc,I. Toklomati,https://www.mlssoccer.com/players/idan-toklomati,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/td5dvn1zapdpkajjjnm0",Forward,Senior,"U22 Initiative, International",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/td5dvn1zapdpkajjjnm0.png,Idan Toklomati,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,9,Idan  Toklomati,"5' 10""",,8.9.2004 (21),"Netanya,
             Israel",Forward,,Senior,"U22 Initiative, International",,,
Charlotte Fc,charlotte-fc,E. Uchegbu,https://www.mlssoccer.com/players/emmanuel-uchegbu,/assets/images/Fallback-Headshot.png,Forward,,,,/assets/images/Fallback-Headshot.png,player,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,70,Emmanuel  Uchegbu,"5' 6""",,2.5.2005 (21),"unknown,
             Nigeria",Forward,,,,,,
Charlotte Fc,charlotte-fc,K. Vargas,https://www.mlssoccer.com/players/kerwin-vargas,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/b094cffqadh6ujbccvy1",Forward,Senior,U22 Initiative,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/b094cffqadh6ujbccvy1.png,Kerwin Vargas,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,18,Kerwin  Vargas,"5' 11""",154 lbs,1.2.2002 (24),"Santa Marta,
             Colombia",Forward,Right,Senior,U22 Initiative,care-ween vahr-gahs,,
Charlotte Fc,charlotte-fc,I. Walker,https://www.mlssoccer.com/players/isaac-walker,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/gke6n22jc8pdwwy5ab4s",Goalkeeper,Supplemental Slots 21-24,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/gke6n22jc8pdwwy5ab4s.png,Isaac Walker,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,42,Isaac  Walker,,,7.3.2000 (25),"Orlando, FL,
             USA",Goalkeeper,,Supplemental Slots 21-24,,,,
Charlotte Fc,charlotte-fc,A. Westwood,https://www.mlssoccer.com/players/ashley-westwood,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/yekmzbyzuqma02kuv5jz",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/yekmzbyzuqma02kuv5jz.png,Ashley Westwood,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,8,Ashley  Westwood,"5' 9""",176 lbs,4.1.1990 (35),"Nantwich,
             England",Midfielder,Right,Senior,,ash-lee west-wood,,
Charlotte Fc,charlotte-fc,W. Zaha,https://www.mlssoccer.com/players/wilfried-zaha,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/wft3enaqdhvty0rwjq3v",Forward,Senior,"Designated Player, International",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/wft3enaqdhvty0rwjq3v.png,Wilfried Zaha,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,10,Wilfried  Zaha,"6' 0""",146 lbs,11.10.1992 (33),"Abidjan,
             Côte d'Ivoire",Forward,Right,Senior,"Designated Player, International",,,
Charlotte Fc,charlotte-fc,L. de la Torre,https://www.mlssoccer.com/players/luca-de-la-torre,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/aa1rwfbysd4mrdevxgpr",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/aa1rwfbysd4mrdevxgpr.png,Luca De La Torre,https://images.mlssoccer.com/image/upload/t_q-best/v1747500045/assets/logos/mls-clubs/Club_Logo-Charlotte_p7sznf.png,charlotte-fc,17,Luca  de la Torre,"5' 9""",,5.23.1998 (27),"San Diego, CA,
             USA",Midfielder,,Senior,,,,
Chicago Fire Fc,chicago-fire-fc,J. Bamba,https://www.mlssoccer.com/players/jonathan-bamba,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/hgiusujxsfcrbn8sclt8",Forward,Senior,"Designated Player, International",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/hgiusujxsfcrbn8sclt8.png,Jonathan Bamba,https://images.mlssoccer.com/image/upload/t_q-best/v1747500178/assets/logos/mls-clubs/Club_Logo-Chicago_jm2yev.png,chicago-fire-fc,19,Jonathan  Bamba,"5' 9""",159 lbs,3.26.1996 (29),"Alfortville,
             France",Forward,Right,Senior,"Designated Player, International",,,
